ipc_code,sample_count,sample_ratio,estimated_80pct_train_samples,below_2,below_5,below_10
C12N9/44,1,0.0001,0,是,是,是
H01P5/18,1,0.0001,0,是,是,是
B23K9/32,1,0.0001,0,是,是,是
G16H70/00,1,0.0001,0,是,是,是
C08F283/02,1,0.0001,0,是,是,是
B01L3/02,1,0.0001,0,是,是,是
B21D3/10,1,0.0001,0,是,是,是
C01B32/348,1,0.0001,0,是,是,是
C01G23/053,1,0.0001,0,是,是,是
C08L89/00,1,0.0001,0,是,是,是
B67D7/82,1,0.0001,0,是,是,是
B29C45/20,1,0.0001,0,是,是,是
B01F33/80,1,0.0001,0,是,是,是
C01B25/32,1,0.0001,0,是,是,是
C01B19/04,1,0.0001,0,是,是,是
E01B25/00,1,0.0001,0,是,是,是
B23Q3/154,1,0.0001,0,是,是,是
B29C48/275,1,0.0001,0,是,是,是
C12P7/02,1,0.0001,0,是,是,是
H04L1/00,1,0.0001,0,是,是,是
B08B9/22,1,0.0001,0,是,是,是
G01S7/497,1,0.0001,0,是,是,是
F16J9/20,1,0.0001,0,是,是,是
D05B75/00,1,0.0001,0,是,是,是
B65B25/14,1,0.0001,0,是,是,是
B62D27/02,1,0.0001,0,是,是,是
B01J3/04,1,0.0001,0,是,是,是
B63B22/20,1,0.0001,0,是,是,是
H04W64/00,1,0.0001,0,是,是,是
B60N2/90,1,0.0001,0,是,是,是
E01F15/04,1,0.0001,0,是,是,是
H01L21/673,1,0.0001,0,是,是,是
B65G65/44,1,0.0001,0,是,是,是
C12Q1/02,1,0.0001,0,是,是,是
F16L41/02,1,0.0001,0,是,是,是
G01M13/022,1,0.0001,0,是,是,是
C12G3/021,1,0.0001,0,是,是,是
B65B31/06,1,0.0001,0,是,是,是
C08G63/20,1,0.0001,0,是,是,是
B27M3/18,1,0.0001,0,是,是,是
G09B5/08,1,0.0001,0,是,是,是
E05G1/024,1,0.0001,0,是,是,是
B60L50/62,1,0.0001,0,是,是,是
B21D9/00,1,0.0001,0,是,是,是
D03D15/292,1,0.0001,0,是,是,是
H01L33/50,1,0.0001,0,是,是,是
A47J43/00,1,0.0001,0,是,是,是
A01B13/02,1,0.0001,0,是,是,是
A01M3/00,1,0.0001,0,是,是,是
B65H54/547,1,0.0001,0,是,是,是
H02G3/08,1,0.0001,0,是,是,是
G16H20/90,1,0.0001,0,是,是,是
G16H40/40,1,0.0001,0,是,是,是
H01H71/04,1,0.0001,0,是,是,是
G01L7/02,1,0.0001,0,是,是,是
B01F33/81,1,0.0001,0,是,是,是
A01N47/34,1,0.0001,0,是,是,是
A61D1/00,1,0.0001,0,是,是,是
B07B13/00,1,0.0001,0,是,是,是
B65G45/18,1,0.0001,0,是,是,是
H01G9/20,1,0.0001,0,是,是,是
G01M17/08,1,0.0001,0,是,是,是
A45C11/20,1,0.0001,0,是,是,是
B01D53/79,1,0.0001,0,是,是,是
A61K38/19,1,0.0001,0,是,是,是
F28G9/00,1,0.0001,0,是,是,是
A61M1/00,1,0.0001,0,是,是,是
H02M7/521,1,0.0001,0,是,是,是
C12N5/0789,1,0.0001,0,是,是,是
A61K35/28,1,0.0001,0,是,是,是
B63B34/00,1,0.0001,0,是,是,是
E01F9/70,1,0.0001,0,是,是,是
C07D209/02,1,0.0001,0,是,是,是
B30B9/14,1,0.0001,0,是,是,是
A61N5/02,1,0.0001,0,是,是,是
F23K3/00,1,0.0001,0,是,是,是
H04W12/80,1,0.0001,0,是,是,是
H01G11/26,1,0.0001,0,是,是,是
F24S30/45,1,0.0001,0,是,是,是
C21D1/26,1,0.0001,0,是,是,是
B01D53/02,1,0.0001,0,是,是,是
B29C65/10,1,0.0001,0,是,是,是
G09F7/18,1,0.0001,0,是,是,是
D03D15/47,1,0.0001,0,是,是,是
B22F12/70,1,0.0001,0,是,是,是
B21B1/088,1,0.0001,0,是,是,是
B26F3/16,1,0.0001,0,是,是,是
D06B15/08,1,0.0001,0,是,是,是
B31B50/74,1,0.0001,0,是,是,是
E21D11/06,1,0.0001,0,是,是,是
B65G69/24,1,0.0001,0,是,是,是
B60L53/66,1,0.0001,0,是,是,是
D06H1/00,1,0.0001,0,是,是,是
B05C9/02,1,0.0001,0,是,是,是
B01D29/50,1,0.0001,0,是,是,是
A47F3/10,1,0.0001,0,是,是,是
B25B25/00,1,0.0001,0,是,是,是
H04B1/59,1,0.0001,0,是,是,是
A23L5/43,1,0.0001,0,是,是,是
B41J3/00,1,0.0001,0,是,是,是
G01N3/00,1,0.0001,0,是,是,是
C30B28/06,1,0.0001,0,是,是,是
H02M3/158,1,0.0001,0,是,是,是
F16H57/027,1,0.0001,0,是,是,是
A61H3/06,1,0.0001,0,是,是,是
B61L23/00,1,0.0001,0,是,是,是
B21K27/00,1,0.0001,0,是,是,是
F24F13/22,1,0.0001,0,是,是,是
E02B3/06,1,0.0001,0,是,是,是
A24F40/46,1,0.0001,0,是,是,是
B23D59/00,1,0.0001,0,是,是,是
B01F27/83,1,0.0001,0,是,是,是
H02S10/40,1,0.0001,0,是,是,是
A21B3/15,1,0.0001,0,是,是,是
B29C53/02,1,0.0001,0,是,是,是
G06T7/70,1,0.0001,0,是,是,是
B65D8/06,1,0.0001,0,是,是,是
C08K9/04,1,0.0001,0,是,是,是
F25D11/00,1,0.0001,0,是,是,是
A61L27/38,1,0.0001,0,是,是,是
C25B1/135,1,0.0001,0,是,是,是
E21B49/00,1,0.0001,0,是,是,是
E01B35/02,1,0.0001,0,是,是,是
G06F16/735,1,0.0001,0,是,是,是
B21D28/04,1,0.0001,0,是,是,是
E03B1/04,1,0.0001,0,是,是,是
F24S10/70,1,0.0001,0,是,是,是
C07K19/00,1,0.0001,0,是,是,是
B27C5/00,1,0.0001,0,是,是,是
E02B13/02,1,0.0001,0,是,是,是
A47B63/06,1,0.0001,0,是,是,是
C07D403/12,1,0.0001,0,是,是,是
B65H29/24,1,0.0001,0,是,是,是
A61B34/37,1,0.0001,0,是,是,是
B65D59/00,1,0.0001,0,是,是,是
B65B25/00,1,0.0001,0,是,是,是
C08F283/10,1,0.0001,0,是,是,是
B66B9/00,1,0.0001,0,是,是,是
B02C4/06,1,0.0001,0,是,是,是
A61K36/9064,1,0.0001,0,是,是,是
C07K1/14,1,0.0001,0,是,是,是
B01J19/24,1,0.0001,0,是,是,是
H04L43/12,1,0.0001,0,是,是,是
C05G3/80,1,0.0001,0,是,是,是
C05F17/964,1,0.0001,0,是,是,是
B09B3/70,1,0.0001,0,是,是,是
H04B10/80,1,0.0001,0,是,是,是
B29D30/30,1,0.0001,0,是,是,是
G16B20/50,1,0.0001,0,是,是,是
A01D43/00,1,0.0001,0,是,是,是
A47J43/25,1,0.0001,0,是,是,是
F25D15/00,1,0.0001,0,是,是,是
H02K33/02,1,0.0001,0,是,是,是
H01R13/633,1,0.0001,0,是,是,是
B01F31/60,1,0.0001,0,是,是,是
H04W74/08,1,0.0001,0,是,是,是
A61B5/0245,1,0.0001,0,是,是,是
C23F1/28,1,0.0001,0,是,是,是
E04F21/00,1,0.0001,0,是,是,是
F16F15/03,1,0.0001,0,是,是,是
B03D1/14,1,0.0001,0,是,是,是
B24B1/04,1,0.0001,0,是,是,是
G01B5/24,1,0.0001,0,是,是,是
F01M11/03,1,0.0001,0,是,是,是
B28B15/00,1,0.0001,0,是,是,是
G01N1/06,1,0.0001,0,是,是,是
C12N9/80,1,0.0001,0,是,是,是
H04L43/0811,1,0.0001,0,是,是,是
H02K15/085,1,0.0001,0,是,是,是
B64F1/04,1,0.0001,0,是,是,是
B65D88/74,1,0.0001,0,是,是,是
C21D1/10,1,0.0001,0,是,是,是
B05D3/02,1,0.0001,0,是,是,是
C07C67/52,1,0.0001,0,是,是,是
B02C13/04,1,0.0001,0,是,是,是
C03B33/07,1,0.0001,0,是,是,是
E01C3/00,1,0.0001,0,是,是,是
B22F12/20,1,0.0001,0,是,是,是
B29B7/18,1,0.0001,0,是,是,是
A61K9/48,1,0.0001,0,是,是,是
G01N3/14,1,0.0001,0,是,是,是
A23J3/08,1,0.0001,0,是,是,是
B21D43/14,1,0.0001,0,是,是,是
G02B27/62,1,0.0001,0,是,是,是
C22C9/00,1,0.0001,0,是,是,是
A47C27/22,1,0.0001,0,是,是,是
A63D15/00,1,0.0001,0,是,是,是
C09B61/00,1,0.0001,0,是,是,是
F16D61/00,1,0.0001,0,是,是,是
F16M11/20,1,0.0001,0,是,是,是
H02G1/10,1,0.0001,0,是,是,是
E04G13/00,1,0.0001,0,是,是,是
G01B11/08,1,0.0001,0,是,是,是
B61C9/50,1,0.0001,0,是,是,是
C23G1/24,1,0.0001,0,是,是,是
A23F3/34,1,0.0001,0,是,是,是
A23K50/30,1,0.0001,0,是,是,是
F41B15/00,1,0.0001,0,是,是,是
B65H67/02,1,0.0001,0,是,是,是
B01D29/70,1,0.0001,0,是,是,是
B08B9/38,1,0.0001,0,是,是,是
G06F21/12,1,0.0001,0,是,是,是
C23C22/78,1,0.0001,0,是,是,是
A01D46/24,1,0.0001,0,是,是,是
D21H25/00,1,0.0001,0,是,是,是
B23D47/02,1,0.0001,0,是,是,是
B41F16/00,1,0.0001,0,是,是,是
H04M1/72421,1,0.0001,0,是,是,是
F16C32/06,1,0.0001,0,是,是,是
F21S19/00,1,0.0001,0,是,是,是
G01M3/38,1,0.0001,0,是,是,是
G09F7/20,1,0.0001,0,是,是,是
G01J3/46,1,0.0001,0,是,是,是
F24H1/14,1,0.0001,0,是,是,是
B66F9/07,1,0.0001,0,是,是,是
G01S7/02,1,0.0001,0,是,是,是
B23K3/03,1,0.0001,0,是,是,是
F04B35/04,1,0.0001,0,是,是,是
F27D1/16,1,0.0001,0,是,是,是
H01H69/02,1,0.0001,0,是,是,是
H04L43/18,1,0.0001,0,是,是,是
G06F21/78,1,0.0001,0,是,是,是
B01J13/02,1,0.0001,0,是,是,是
B66C23/84,1,0.0001,0,是,是,是
H01R43/16,1,0.0001,0,是,是,是
F16L19/00,1,0.0001,0,是,是,是
B04B11/08,1,0.0001,0,是,是,是
C09D175/04,1,0.0001,0,是,是,是
C22F1/04,1,0.0001,0,是,是,是
A43D8/26,1,0.0001,0,是,是,是
E01F7/04,1,0.0001,0,是,是,是
C07K16/44,1,0.0001,0,是,是,是
F24S30/20,1,0.0001,0,是,是,是
B24B7/16,1,0.0001,0,是,是,是
G06F3/04842,1,0.0001,0,是,是,是
F16L1/028,1,0.0001,0,是,是,是
G06F16/9538,1,0.0001,0,是,是,是
C09D171/02,1,0.0001,0,是,是,是
B63C7/20,1,0.0001,0,是,是,是
F04D29/06,1,0.0001,0,是,是,是
G01D18/00,1,0.0001,0,是,是,是
B01D61/14,1,0.0001,0,是,是,是
D05B35/06,1,0.0001,0,是,是,是
C08G81/02,1,0.0001,0,是,是,是
B23K9/133,1,0.0001,0,是,是,是
C10L1/02,1,0.0001,0,是,是,是
B01D33/00,1,0.0001,0,是,是,是
H02K9/22,1,0.0001,0,是,是,是
C03C10/04,1,0.0001,0,是,是,是
A61M15/00,1,0.0001,0,是,是,是
B61B1/00,1,0.0001,0,是,是,是
B29C48/32,1,0.0001,0,是,是,是
B07B7/06,1,0.0001,0,是,是,是
B24B23/02,1,0.0001,0,是,是,是
C30B15/00,1,0.0001,0,是,是,是
G01N1/40,1,0.0001,0,是,是,是
B65B43/16,1,0.0001,0,是,是,是
E05F15/77,1,0.0001,0,是,是,是
B28B3/02,1,0.0001,0,是,是,是
E06B3/38,1,0.0001,0,是,是,是
B22C5/06,1,0.0001,0,是,是,是
C04B35/80,1,0.0001,0,是,是,是
B60K17/12,1,0.0001,0,是,是,是
C12H1/06,1,0.0001,0,是,是,是
G06F9/46,1,0.0001,0,是,是,是
B64C19/00,1,0.0001,0,是,是,是
G06F21/53,1,0.0001,0,是,是,是
B27C1/14,1,0.0001,0,是,是,是
A62C3/07,1,0.0001,0,是,是,是
A01D41/12,1,0.0001,0,是,是,是
B65B61/00,1,0.0001,0,是,是,是
D01G5/00,1,0.0001,0,是,是,是
B65D81/36,1,0.0001,0,是,是,是
F16F9/30,1,0.0001,0,是,是,是
H01J37/28,1,0.0001,0,是,是,是
C03B25/08,1,0.0001,0,是,是,是
C08L23/26,1,0.0001,0,是,是,是
B41F15/12,1,0.0001,0,是,是,是
G01W1/14,1,0.0001,0,是,是,是
A61N2/04,1,0.0001,0,是,是,是
A63B5/11,1,0.0001,0,是,是,是
F21K9/20,1,0.0001,0,是,是,是
A22C17/16,1,0.0001,0,是,是,是
B61D17/12,1,0.0001,0,是,是,是
B29C63/00,1,0.0001,0,是,是,是
C07K16/28,1,0.0001,0,是,是,是
F27B7/14,1,0.0001,0,是,是,是
B02C13/20,1,0.0001,0,是,是,是
B29B7/20,1,0.0001,0,是,是,是
B01F33/70,1,0.0001,0,是,是,是
G06F3/041,1,0.0001,0,是,是,是
E21D11/10,1,0.0001,0,是,是,是
E04B1/80,1,0.0001,0,是,是,是
E04C3/34,1,0.0001,0,是,是,是
B01D3/02,1,0.0001,0,是,是,是
H01L23/31,1,0.0001,0,是,是,是
B66C13/00,1,0.0001,0,是,是,是
A63B23/16,1,0.0001,0,是,是,是
H01H3/16,1,0.0001,0,是,是,是
A61L27/42,1,0.0001,0,是,是,是
F16F15/04,1,0.0001,0,是,是,是
B65B11/50,1,0.0001,0,是,是,是
B65C9/40,1,0.0001,0,是,是,是
A61J15/00,1,0.0001,0,是,是,是
C08G73/06,1,0.0001,0,是,是,是
B61J1/02,1,0.0001,0,是,是,是
F16M1/00,1,0.0001,0,是,是,是
A61B17/17,1,0.0001,0,是,是,是
G01M7/06,1,0.0001,0,是,是,是
B66C25/00,1,0.0001,0,是,是,是
B21B28/00,1,0.0001,0,是,是,是
C09D167/00,1,0.0001,0,是,是,是
F27B9/26,1,0.0001,0,是,是,是
A61K36/899,1,0.0001,0,是,是,是
A61B17/28,1,0.0001,0,是,是,是
A61M5/178,1,0.0001,0,是,是,是
F24F11/30,1,0.0001,0,是,是,是
A01G27/00,1,0.0001,0,是,是,是
C21D1/28,1,0.0001,0,是,是,是
B23Q23/00,1,0.0001,0,是,是,是
C09D4/02,1,0.0001,0,是,是,是
E04C2/288,1,0.0001,0,是,是,是
F25B43/00,1,0.0001,0,是,是,是
E06B1/52,1,0.0001,0,是,是,是
D06F47/04,1,0.0001,0,是,是,是
G01N3/16,1,0.0001,0,是,是,是
H04W12/069,1,0.0001,0,是,是,是
E06C9/08,1,0.0001,0,是,是,是
C09C1/50,1,0.0001,0,是,是,是
A01C21/00,1,0.0001,0,是,是,是
E04H1/04,1,0.0001,0,是,是,是
G09F13/16,1,0.0001,0,是,是,是
H02M9/02,1,0.0001,0,是,是,是
A61F2/958,1,0.0001,0,是,是,是
A23C9/13,1,0.0001,0,是,是,是
B64D1/22,1,0.0001,0,是,是,是
B65H16/06,1,0.0001,0,是,是,是
B63B35/52,1,0.0001,0,是,是,是
B60L50/00,1,0.0001,0,是,是,是
G06F16/26,1,0.0001,0,是,是,是
B65G53/50,1,0.0001,0,是,是,是
B41J25/00,1,0.0001,0,是,是,是
A45C3/00,1,0.0001,0,是,是,是
A21C1/06,1,0.0001,0,是,是,是
E02B1/00,1,0.0001,0,是,是,是
C09D11/101,1,0.0001,0,是,是,是
H04B10/60,1,0.0001,0,是,是,是
F27D3/00,1,0.0001,0,是,是,是
F28F9/00,1,0.0001,0,是,是,是
C12Q1/6827,1,0.0001,0,是,是,是
G01N31/12,1,0.0001,0,是,是,是
A47C3/20,1,0.0001,0,是,是,是
B63B21/04,1,0.0001,0,是,是,是
H04W40/24,1,0.0001,0,是,是,是
G01R22/00,1,0.0001,0,是,是,是
A23L3/44,1,0.0001,0,是,是,是
A01M29/08,1,0.0001,0,是,是,是
B01J2/04,1,0.0001,0,是,是,是
D06F73/00,1,0.0001,0,是,是,是
H02S30/00,1,0.0001,0,是,是,是
B21B31/08,1,0.0001,0,是,是,是
G04R20/14,1,0.0001,0,是,是,是
C10B53/04,1,0.0001,0,是,是,是
H01L21/677,1,0.0001,0,是,是,是
A21C9/04,1,0.0001,0,是,是,是
H02N2/06,1,0.0001,0,是,是,是
B65D90/66,1,0.0001,0,是,是,是
H01R13/50,1,0.0001,0,是,是,是
G01S17/86,1,0.0001,0,是,是,是
A47J31/52,1,0.0001,0,是,是,是
H04L67/56,1,0.0001,0,是,是,是
H01Q15/14,1,0.0001,0,是,是,是
A47B1/02,1,0.0001,0,是,是,是
C03C4/08,1,0.0001,0,是,是,是
B01D29/11,1,0.0001,0,是,是,是
B63B73/20,1,0.0001,0,是,是,是
E04H1/00,1,0.0001,0,是,是,是
G01V5/00,1,0.0001,0,是,是,是
C03C27/12,1,0.0001,0,是,是,是
B05C1/10,1,0.0001,0,是,是,是
D06C15/00,1,0.0001,0,是,是,是
G16H20/00,1,0.0001,0,是,是,是
G07D11/22,1,0.0001,0,是,是,是
B29C64/129,1,0.0001,0,是,是,是
E06B3/36,1,0.0001,0,是,是,是
H02K1/32,1,0.0001,0,是,是,是
B28C5/20,1,0.0001,0,是,是,是
E02D27/42,1,0.0001,0,是,是,是
B29C45/27,1,0.0001,0,是,是,是
B08B9/02,1,0.0001,0,是,是,是
C40B60/14,1,0.0001,0,是,是,是
H02M1/34,1,0.0001,0,是,是,是
D01F8/02,1,0.0001,0,是,是,是
B21D31/00,1,0.0001,0,是,是,是
B60R9/045,1,0.0001,0,是,是,是
B66C23/62,1,0.0001,0,是,是,是
B65G27/18,1,0.0001,0,是,是,是
A01G24/20,1,0.0001,0,是,是,是
B05B7/02,1,0.0001,0,是,是,是
G08G5/00,1,0.0001,0,是,是,是
B26D9/00,1,0.0001,0,是,是,是
A63G9/00,1,0.0001,0,是,是,是
A47L15/16,1,0.0001,0,是,是,是
H01L31/053,1,0.0001,0,是,是,是
B02C19/10,1,0.0001,0,是,是,是
G06F21/16,1,0.0001,0,是,是,是
D04B27/18,1,0.0001,0,是,是,是
F03D13/25,1,0.0001,0,是,是,是
B23K35/40,1,0.0001,0,是,是,是
C12M1/26,1,0.0001,0,是,是,是
F22B1/22,1,0.0001,0,是,是,是
F42B15/01,1,0.0001,0,是,是,是
H02H7/08,1,0.0001,0,是,是,是
G01M3/32,1,0.0001,0,是,是,是
C01F5/22,1,0.0001,0,是,是,是
C04B28/10,1,0.0001,0,是,是,是
B01L9/06,1,0.0001,0,是,是,是
C30B15/20,1,0.0001,0,是,是,是
D06F1/04,1,0.0001,0,是,是,是
A21C9/02,1,0.0001,0,是,是,是
B05B3/02,1,0.0001,0,是,是,是
B65G15/60,1,0.0001,0,是,是,是
C25B3/07,1,0.0001,0,是,是,是
C08L63/00,1,0.0001,0,是,是,是
C23C2/08,1,0.0001,0,是,是,是
E05D7/00,1,0.0001,0,是,是,是
B02C18/16,1,0.0001,0,是,是,是
C01B39/40,1,0.0001,0,是,是,是
C08L33/12,1,0.0001,0,是,是,是
B01F27/60,1,0.0001,0,是,是,是
E21B19/10,1,0.0001,0,是,是,是
B05C5/04,1,0.0001,0,是,是,是
G06F16/483,1,0.0001,0,是,是,是
H01F27/16,1,0.0001,0,是,是,是
F24T10/20,1,0.0001,0,是,是,是
B65D88/68,1,0.0001,0,是,是,是
B01D35/30,1,0.0001,0,是,是,是
E03B7/08,1,0.0001,0,是,是,是
E06C7/16,1,0.0001,0,是,是,是
G01S3/14,1,0.0001,0,是,是,是
G01R31/385,1,0.0001,0,是,是,是
C08J7/044,1,0.0001,0,是,是,是
E01F13/06,1,0.0001,0,是,是,是
G01S5/16,1,0.0001,0,是,是,是
A61B5/145,1,0.0001,0,是,是,是
C21C5/46,1,0.0001,0,是,是,是
C21C5/28,1,0.0001,0,是,是,是
G01N1/26,1,0.0001,0,是,是,是
B01D53/88,1,0.0001,0,是,是,是
A47J27/00,1,0.0001,0,是,是,是
H04L69/22,1,0.0001,0,是,是,是
C02F1/30,1,0.0001,0,是,是,是
B09C1/10,1,0.0001,0,是,是,是
G06F16/2453,1,0.0001,0,是,是,是
B65B1/10,1,0.0001,0,是,是,是
G06V30/19,1,0.0001,0,是,是,是
B25J19/02,1,0.0001,0,是,是,是
F17D3/01,1,0.0001,0,是,是,是
G01M10/00,1,0.0001,0,是,是,是
B30B9/00,1,0.0001,0,是,是,是
B23D15/00,1,0.0001,0,是,是,是
B02C4/14,1,0.0001,0,是,是,是
D06B21/00,1,0.0001,0,是,是,是
H01B7/00,1,0.0001,0,是,是,是
C02F1/02,1,0.0001,0,是,是,是
G01R31/40,1,0.0001,0,是,是,是
B22F9/14,1,0.0001,0,是,是,是
H02K35/04,1,0.0001,0,是,是,是
F21V29/74,1,0.0001,0,是,是,是
B29C65/18,1,0.0001,0,是,是,是
B32B9/02,1,0.0001,0,是,是,是
F04C18/12,1,0.0001,0,是,是,是
H02S10/30,1,0.0001,0,是,是,是
B23K11/00,1,0.0001,0,是,是,是
D06N7/00,1,0.0001,0,是,是,是
B05C1/08,1,0.0001,0,是,是,是
C23F1/18,1,0.0001,0,是,是,是
A01B33/10,1,0.0001,0,是,是,是
H01L33/58,1,0.0001,0,是,是,是
C08L27/18,1,0.0001,0,是,是,是
F16K1/36,1,0.0001,0,是,是,是
B66C1/14,1,0.0001,0,是,是,是
A61F7/00,1,0.0001,0,是,是,是
G01B5/20,1,0.0001,0,是,是,是
G05B11/42,1,0.0001,0,是,是,是
C07C319/14,1,0.0001,0,是,是,是
B22F10/68,1,0.0001,0,是,是,是
D04B35/00,1,0.0001,0,是,是,是
H04L61/2596,1,0.0001,0,是,是,是
B21D17/04,1,0.0001,0,是,是,是
H01H33/666,1,0.0001,0,是,是,是
C07D209/34,1,0.0001,0,是,是,是
E06B3/67,1,0.0001,0,是,是,是
E04H12/18,1,0.0001,0,是,是,是
H04W74/00,1,0.0001,0,是,是,是
C07D335/16,1,0.0001,0,是,是,是
H01G13/02,1,0.0001,0,是,是,是
E21D5/11,1,0.0001,0,是,是,是
H04W4/029,1,0.0001,0,是,是,是
B25J13/08,1,0.0001,0,是,是,是
B65G21/14,1,0.0001,0,是,是,是
C01D5/00,1,0.0001,0,是,是,是
B65G15/14,1,0.0001,0,是,是,是
A62D3/30,1,0.0001,0,是,是,是
E04G5/08,1,0.0001,0,是,是,是
H04W40/12,1,0.0001,0,是,是,是
G01N33/66,1,0.0001,0,是,是,是
H01L27/32,1,0.0001,0,是,是,是
E06C7/18,1,0.0001,0,是,是,是
C09J123/06,1,0.0001,0,是,是,是
H04L43/103,1,0.0001,0,是,是,是
E21B15/00,1,0.0001,0,是,是,是
G05D23/20,1,0.0001,0,是,是,是
G01N25/54,1,0.0001,0,是,是,是
B23Q7/05,1,0.0001,0,是,是,是
B60W30/14,1,0.0001,0,是,是,是
B23D63/14,1,0.0001,0,是,是,是
B65G33/24,1,0.0001,0,是,是,是
A23N12/10,1,0.0001,0,是,是,是
B65B13/20,1,0.0001,0,是,是,是
H04L67/60,1,0.0001,0,是,是,是
F17C13/00,1,0.0001,0,是,是,是
H01L35/24,1,0.0001,0,是,是,是
B23D45/10,1,0.0001,0,是,是,是
F16L59/02,1,0.0001,0,是,是,是
B65B43/42,1,0.0001,0,是,是,是
H04M1/67,1,0.0001,0,是,是,是
E04C3/04,1,0.0001,0,是,是,是
B65D90/36,1,0.0001,0,是,是,是
C12P19/44,1,0.0001,0,是,是,是
G16H20/60,1,0.0001,0,是,是,是
A61K8/9789,1,0.0001,0,是,是,是
F27B14/04,1,0.0001,0,是,是,是
B24B33/08,1,0.0001,0,是,是,是
B03B7/00,1,0.0001,0,是,是,是
B01F35/12,1,0.0001,0,是,是,是
H01M4/1395,1,0.0001,0,是,是,是
A43D71/00,1,0.0001,0,是,是,是
B01D19/00,1,0.0001,0,是,是,是
G01S5/10,1,0.0001,0,是,是,是
H04N21/27,1,0.0001,0,是,是,是
B65B35/50,1,0.0001,0,是,是,是
B65H75/38,1,0.0001,0,是,是,是
C10G1/10,1,0.0001,0,是,是,是
F04B39/14,1,0.0001,0,是,是,是
B64C7/00,1,0.0001,0,是,是,是
E04B9/06,1,0.0001,0,是,是,是
A41C3/14,1,0.0001,0,是,是,是
B28B3/00,1,0.0001,0,是,是,是
B22C9/08,1,0.0001,0,是,是,是
B22D11/16,1,0.0001,0,是,是,是
A63H15/06,1,0.0001,0,是,是,是
C10L10/02,1,0.0001,0,是,是,是
H04N21/239,1,0.0001,0,是,是,是
B29C39/24,1,0.0001,0,是,是,是
E04F10/00,1,0.0001,0,是,是,是
B21D43/22,1,0.0001,0,是,是,是
C21D6/00,1,0.0001,0,是,是,是
B21D43/04,1,0.0001,0,是,是,是
B23D35/00,1,0.0001,0,是,是,是
C08L27/16,1,0.0001,0,是,是,是
C22B1/16,1,0.0001,0,是,是,是
C08G69/48,1,0.0001,0,是,是,是
A21D2/18,1,0.0001,0,是,是,是
A22C9/00,1,0.0001,0,是,是,是
B62D25/02,1,0.0001,0,是,是,是
B23P19/10,1,0.0001,0,是,是,是
H05B1/02,1,0.0001,0,是,是,是
A61B17/22,1,0.0001,0,是,是,是
G08B21/14,1,0.0001,0,是,是,是
H04W4/90,1,0.0001,0,是,是,是
G08G1/123,1,0.0001,0,是,是,是
C12N5/04,1,0.0001,0,是,是,是
A21B3/00,1,0.0001,0,是,是,是
H01R24/00,1,0.0001,0,是,是,是
C08G63/60,1,0.0001,0,是,是,是
E01B23/00,1,0.0001,0,是,是,是
A41C5/00,1,0.0001,0,是,是,是
F21K9/90,1,0.0001,0,是,是,是
B60R16/023,1,0.0001,0,是,是,是
A01M1/14,1,0.0001,0,是,是,是
H01G4/33,1,0.0001,0,是,是,是
E01C3/06,1,0.0001,0,是,是,是
B02C4/26,1,0.0001,0,是,是,是
G01V3/08,1,0.0001,0,是,是,是
H02J3/30,1,0.0001,0,是,是,是
C01B32/198,1,0.0001,0,是,是,是
B23Q37/00,1,0.0001,0,是,是,是
H01R9/24,1,0.0001,0,是,是,是
A23P30/20,1,0.0001,0,是,是,是
D01C3/02,1,0.0001,0,是,是,是
C07D307/33,1,0.0001,0,是,是,是
A23N15/00,1,0.0001,0,是,是,是
B02C15/00,1,0.0001,0,是,是,是
C03B5/16,1,0.0001,0,是,是,是
H01P1/20,1,0.0001,0,是,是,是
C25D11/38,1,0.0001,0,是,是,是
B65H67/00,1,0.0001,0,是,是,是
F04F5/16,1,0.0001,0,是,是,是
F16M11/26,1,0.0001,0,是,是,是
B29C33/44,1,0.0001,0,是,是,是
C01B6/06,1,0.0001,0,是,是,是
F17C6/00,1,0.0001,0,是,是,是
B21D37/16,1,0.0001,0,是,是,是
H04N21/435,1,0.0001,0,是,是,是
B05C11/00,1,0.0001,0,是,是,是
B65G47/92,1,0.0001,0,是,是,是
H02J50/10,1,0.0001,0,是,是,是
F21S43/50,1,0.0001,0,是,是,是
B41C1/18,1,0.0001,0,是,是,是
G06F7/544,1,0.0001,0,是,是,是
F24F1/0073,1,0.0001,0,是,是,是
G06V20/69,1,0.0001,0,是,是,是
H01H71/32,1,0.0001,0,是,是,是
B65G43/02,1,0.0001,0,是,是,是
A61B6/00,1,0.0001,0,是,是,是
H04W48/08,1,0.0001,0,是,是,是
H01M10/48,1,0.0001,0,是,是,是
F16J15/16,1,0.0001,0,是,是,是
B01D53/00,1,0.0001,0,是,是,是
D06H7/02,1,0.0001,0,是,是,是
A01C15/00,1,0.0001,0,是,是,是
B31B70/20,1,0.0001,0,是,是,是
D06M15/03,1,0.0001,0,是,是,是
B60S3/06,1,0.0001,0,是,是,是
H04W12/128,1,0.0001,0,是,是,是
H04L51/02,1,0.0001,0,是,是,是
B65G47/18,1,0.0001,0,是,是,是
F16L37/367,1,0.0001,0,是,是,是
B28D1/06,1,0.0001,0,是,是,是
A01N35/06,1,0.0001,0,是,是,是
B28B7/18,1,0.0001,0,是,是,是
B01D53/72,1,0.0001,0,是,是,是
